track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,genre
15u6mZTHUZ0zQrjEV0HRIs,Nusrat Fateh Ali Khan,Dillagi Vol 2,Gardashon Ke Hain Mare Huyiyie,36,818640,False,0.496,0.6,3,-9.147,1,0.0743,0.407,6.69e-06,0.199,0.775,107.36,4,folk,Country/Folk
4fN0dQGDaV4Hg7Gd7mBOE0,The Head And The Heart,The Head and the Heart,Rivers and Roads,57,284000,False,0.5,0.197,0,-8.93,1,0.0354,0.717,3.22e-05,0.0755,0.177,131.243,3,folk,Country/Folk
6Qwuw0eOeszVlewLpu24gR,Vance Joy,Nation of Two,I'm with You,67,239786,False,0.657,0.396,7,-9.255,1,0.0293,0.805,1.58e-06,0.103,0.115,110.003,3,folk,Country/Folk
0mdDHZwtYpIZS7xD04LPxz,Mame Khan;Shankar Mahadevan,Mirzya - Dare To Love,Aave Re Hitchki,33,344689,False,0.654,0.369,7,-5.336,1,0.0279,0.374,0.0,0.282,0.33,94.925,4,folk,Country/Folk
5xYpEeGFXmkGMBQ22NfKfO,Novo Amor,"Cannot Be, Whatsoever",Keep Me,69,194560,False,0.567,0.131,1,-14.124,1,0.029,0.888,0.0553,0.158,0.0657,104.784,4,folk,Country/Folk
2MgFMPG85DiVFXzO4zx3UD,Greensky Bluegrass,Handguns,Lose My Way,23,444533,False,0.585,0.573,0,-8.096,1,0.0256,0.773,0.409,0.102,0.53,109.374,4,bluegrass,Country/Folk
73EFmhx2tU7sN9YvnegEj0,Trampled by Turtles,Stars and Satellites,Don't Look Down,22,199666,False,0.514,0.749,2,-6.915,1,0.0333,0.501,0.947,0.215,0.756,132.218,4,bluegrass,Country/Folk
7lwsIGpnNu6Qp4lv76FDAz,Yonder Mountain String Band,"Mountain Tracks, Vol. 6",No Rain,22,251693,False,0.433,0.47,9,-11.916,1,0.0289,0.0909,0.0106,0.675,0.65,78.639,4,bluegrass,Country/Folk
57omVLzQSrO5Z0cn7rQUVs,Stringbean,A Salute To Uncle Dave,Ida Red,22,76173,False,0.439,0.434,2,-12.906,1,0.0365,0.679,0.45,0.31,0.914,160.558,3,bluegrass,Country/Folk
6qLOPQnJM96UtYaTjMFvip,Andrew Marlin,Witching Hour,Pellinore's Ride,23,232163,False,0.581,0.498,0,-11.586,1,0.0369,0.943,0.904,0.129,0.524,106.032,4,bluegrass,Country/Folk
6WyNYIchqhRaBQz5ZTxmm1,Mipso,Old Time Reverie,Captain's Daughter,24,214411,False,0.634,0.29,5,-11.163,1,0.0318,0.878,0.0017,0.138,0.688,109.972,4,bluegrass,Country/Folk
6DWUqItLvXGKTpdwyYUc1N,Town Mountain,Southern Crescent,Southern Crescent,22,211426,False,0.486,0.622,9,-6.516,1,0.0297,0.305,4.32e-05,0.293,0.55,166.941,4,bluegrass,Country/Folk
2e504c6dhwERptQG8A5mu8,The Waybacks,Devolver,Compadres In The Old Sierra Madre,22,312653,False,0.719,0.455,4,-9.932,0,0.0741,0.676,8.88e-06,0.243,0.477,105.354,3,bluegrass,Country/Folk
4ctrW6hZZ5sXqWfYMhAE7g,Ricky Skaggs,Super Hits,I Wouldn't Change You If I Could,40,179373,False,0.605,0.345,5,-10.937,1,0.0263,0.0519,2.02e-06,0.105,0.802,138.094,4,bluegrass,Country/Folk
6LUB8cOxaPCxtqnnOVxsJ3,Greensky Bluegrass,Handguns,No Idea,28,328253,True,0.596,0.581,0,-8.378,1,0.0281,0.505,0.512,0.277,0.535,115.109,4,bluegrass,Country/Folk
49tWEHMTXFDMT9tpLlS008,Hank Williams,The Complete Hank Williams,You Caused It All By Telling Lies,12,96733,False,0.461,0.327,4,-11.522,1,0.0333,0.939,0.0,0.587,0.81,80.683,1,honky-tonk,Country/Folk
74BkNu4vhqOLMi8hcJbtnm,Hank Williams,The Complete Hank Williams,All The Love I Ever Had - 1990 Original Singles Version,11,105706,False,0.517,0.178,1,-15.672,1,0.026,0.991,0.0312,0.272,0.478,75.123,4,honky-tonk,Country/Folk
1Zq8qQGFIKcZLWhnpchJZn,George Jones,The Essential George Jones,What My Woman Can't Do,11,155173,False,0.531,0.255,6,-13.234,1,0.0255,0.799,2.93e-05,0.22,0.493,91.269,4,honky-tonk,Country/Folk
5E0HsaeTON2ucXXArmSHNp,George Jones,Mr. Country and Western,Small Time Laboring Man,11,153862,False,0.497,0.29,4,-14.014,1,0.0284,0.914,3.33e-05,0.134,0.451,93.128,3,honky-tonk,Country/Folk
2MIZMR2WHqtdHpeuKUcs1l,Stonewall Jackson,Washed My Hands in Muddy Water,I've Got Life to Go,13,143542,False,0.652,0.31,4,-10.71,1,0.0332,0.962,0.0018,0.0992,0.568,130.98,4,honky-tonk,Country/Folk
2hGj5iz7i5Vsle1O9QYGol,George Jones;Tammy Wynette,We Go Together,Livin' On Easy Street,11,140266,False,0.678,0.443,7,-13.291,1,0.0273,0.782,0.0,0.0881,0.882,88.407,4,honky-tonk,Country/Folk
3phaRmdQXoC0UqSnM4EBrI,The Dirt Drifters,This Is My Blood,Sun Goes Down,12,231080,False,0.463,0.747,7,-4.651,1,0.033,0.00983,0.000787,0.423,0.201,138.574,4,honky-tonk,Country/Folk
0ql727m0Dm5hszWIsI1BwX,Hank Williams,The Immortal,Pan American,13,170800,False,0.581,0.427,4,-10.369,1,0.0325,0.734,0.000809,0.0809,0.797,85.724,4,honky-tonk,Country/Folk
1mgfms0E0uJhULWwqMcqtI,Hank Williams,The Ultimate Collection,First Year Blues,11,146600,False,0.718,0.27,4,-13.928,1,0.0591,0.968,0.0,0.23,0.663,120.192,4,honky-tonk,Country/Folk
1e6sJSsSVQDq4ucpJ6l7cG,Ray Price,Night Life,Bright Lights and Blonde Haired Women,19,142800,False,0.639,0.28,9,-13.535,1,0.0325,0.848,0.0,0.472,0.673,117.071,4,honky-tonk,Country/Folk
15OCqNPYoLziEAsbVnqRj5,Mimi Webb,Good Without,Good Without,69,182121,False,0.616,0.576,11,-5.495,0,0.0532,0.0723,0.0,0.375,0.269,89.962,4,singer-songwriter,Country/Folk
4OIRWMwEHR6oCU7g1QgK0n,Robert Palmer;Eric 'ET' Thorngren,Fiesta temática 80s,Addicted To Love,0,359706,False,0.669,0.81,2,-6.854,1,0.0341,0.408,8.58e-06,0.0614,0.966,111.58,4,singer-songwriter,Country/Folk
7fZiHuZ3OapgnshQ7QtxWV,Rufus Wainwright,Christmas Best Hits 2022,Hallelujah,0,249026,False,0.273,0.196,9,-7.528,0,0.0347,0.885,0.0,0.105,0.421,72.124,4,singer-songwriter,Country/Folk
2QFyOnJfJ49OnNgMvKXvTM,Sydney Rose,Turning Page,Turning Page,67,218451,False,0.404,0.0182,2,-20.969,1,0.0414,0.964,0.00037,0.108,0.114,109.107,4,singer-songwriter,Country/Folk
6nmukSDAmw3XtbGKGD8056,Stephen Sanchez,Easy On My Eyes,Because Of You,56,231413,False,0.401,0.163,4,-10.94,1,0.0319,0.932,0.0,0.119,0.303,130.273,3,singer-songwriter,Country/Folk
1I2zZtHCrBkoTgfwxnNKZ9,BLÜ EYES,you'd never know,you'd never know,65,185321,False,0.626,0.43,8,-9.704,1,0.0741,0.149,1.01e-05,0.194,0.174,149.859,4,singer-songwriter,Country/Folk
0HLWvLKQWpFdPhgk6ym58n,John Mayer,Battle Studies,Who Says,64,175480,False,0.584,0.509,2,-13.109,1,0.0287,0.267,0.00252,0.36,0.367,90.457,4,singer-songwriter,Country/Folk
1fDsrQ23eTAVFElUMaf38X,Don McLean,American Pie,American Pie,76,516893,False,0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,4,singer-songwriter,Country/Folk
2AEjVbLUDn3knYqIyxbsjI,Arijit Anand,Hai Koi Khayaal,Taare,5,179190,False,0.428,0.146,4,-14.043,0,0.0351,0.867,0.0,0.116,0.227,124.588,4,singer-songwriter,Country/Folk
6je1dnckDvoE04VJtC5zww,Bryan Adams,Weihnachtslieder 2022,Christmas Time,0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,singer-songwriter,Country/Folk
08VZ3ycsCq1LfabZjdRLg4,Nico;uChill,Slowed + Reverbed 2022,These Days - Slowed + Reverb,0,263316,False,0.255,0.131,5,-18.6,1,0.0338,0.973,0.124,0.116,0.107,74.655,4,songwriter,Country/Folk
1x0JkipO1X78OC1OOxpOoM,Anupam Roy;Lopamudra Mitra,Hemlock Society,Amar Mawte (Female),37,330187,False,0.743,0.343,10,-9.711,1,0.0297,0.798,1.26e-05,0.1,0.68,105.014,4,songwriter,Country/Folk
0l8p1TkaVgcwIUS0xwm6Y5,Haley Joelle,Two Places at Once (Part I),Two Places at Once,65,199395,False,0.497,0.278,2,-9.959,1,0.0464,0.792,0.0,0.308,0.237,104.84,5,songwriter,Country/Folk
0KQRhak4Irr2CKxgQ9U6ay,Madeline The Person,MEAN!,MEAN!,72,143960,False,0.502,0.416,7,-9.504,1,0.433,0.912,0.0,0.0934,0.433,175.191,3,songwriter,Country/Folk
1mEDRi6QFAASefQpHUxajr,Arijit Anand,Hai Koi Khayaal,Hai Koi Khayaal,7,186538,False,0.37,0.158,2,-13.782,0,0.0347,0.886,0.0,0.249,0.545,124.804,3,songwriter,Country/Folk
13H3jef8bfXNHUab8NOem3,Bryan Adams,All I want For Christmas Is Music,Christmas Time,0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,songwriter,Country/Folk
2jHEySxCzzODFWmPzt084L,Masaharu Fukuyama,残響,18 ~eighteen~,31,326600,False,0.609,0.76,0,-5.16,1,0.0283,0.131,0.0,0.41,0.44,117.135,4,acoustic,Country/Folk
0R3LjmIZg8MiBlf3LdYjcD,Gail Blanco,Love Love Love,Too Much Heaven,27,294853,False,0.664,0.45,1,-7.007,1,0.0257,0.781,1.71e-05,0.311,0.26,83.987,4,acoustic,Country/Folk
1T7Tqsfkz0Ntbwta2hHebY,Days N Daze,Rogue Taxidermy,Fate of a Coward,28,175046,False,0.583,0.534,2,-11.147,0,0.0411,0.569,0.0,0.351,0.943,123.094,4,acoustic,Country/Folk
7MlPySldFcJ9R3mSFvGV4y,Masaharu Fukuyama,AKIRA,彼方で,29,272320,False,0.459,0.57,4,-5.672,1,0.0293,0.199,0.0,0.137,0.361,72.978,4,acoustic,Country/Folk
1wflx5YklLYToaIbXkrZSq,Kina Grannis,Somebody Loved,Somebody Loved,57,153105,False,0.612,0.107,0,-15.867,1,0.0302,0.936,0.0,0.109,0.637,78.393,4,acoustic,Country/Folk
68HbD7rEFTlnJy4UWSpySY,Mone Kamishiraishi,世界中の誰よりきっと,世界中の誰よりきっと,28,217466,False,0.578,0.636,2,-5.506,1,0.0342,0.0874,0.0,0.124,0.556,124.9,4,acoustic,Country/Folk
1CtfA9JkJ5cJQgpO7wEj4V,Beyond The Guitar,"Guitar Covers, Vol. 2","He's A Pirate (From ""Pirates of the Caribbean"")",30,163813,False,0.57,0.454,2,-7.613,0,0.0987,0.881,0.889,0.0983,0.381,101.476,4,acoustic,Country/Folk
27hFQQS3cVUmIK3ser5bpu,Colin & Caroline,More Than Gravity,More Than Gravity,34,266078,False,0.62,0.468,4,-9.648,1,0.0268,0.715,3.93e-05,0.106,0.217,110.969,4,acoustic,Country/Folk
5hVKGw1OXBCEZgRWFUilk7,Sara Farell;Simon Samaeng,#Covers,Still Falling For You - Acoustic,44,252567,False,0.375,0.298,1,-11.928,1,0.0395,0.822,0.0,0.137,0.425,174.03,4,acoustic,Country/Folk
2PIlBukQ6limukVR8Ubb5o,Gabrielle Aplin,English Rain,Please Don't Say You Love Me,59,181400,False,0.479,0.541,0,-9.862,1,0.0545,0.737,0.0,0.108,0.321,85.994,4,acoustic,Country/Folk
1wja0kEF3DvlDDHUi060Bk,Boomdabash;Alessandra Amoroso,Tutti in piscina Canzoni per bambini,Mambo Salentino,0,155413,False,0.832,0.662,3,-6.707,0,0.403,0.248,0.0,0.067,0.867,99.921,4,reggae,Reggae
0kpCfLJbmYFybCO6xy0hBn,Boomdabash,10's Music Grandi Successi,Per Un Milione,0,174615,False,0.741,0.745,7,-4.099,0,0.0472,0.103,0.0,0.0852,0.898,85.989,4,reggae,Reggae
0qeKzbUsW0V4ZWRJrHNiD3,Inner Circle,Blazzin' Fire,Bad Boys (Theme from COPS),69,229374,False,0.781,0.722,7,-8.376,1,0.0667,0.236,0.000398,0.077,0.533,87.858,4,reggae,Reggae
5fwSHlTEWpluwOM0Sxnh5k,Farruko,Pepas,Pepas,86,287120,True,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4,reggae,Reggae
22JcKwmlqonTmNJdXTYj7J,Totoy El Frio;Beéle,Halloween con perreito,Adivina,0,165400,True,0.608,0.791,11,-4.81,1,0.0938,0.142,2.21e-06,0.29,0.33,115.635,4,reggae,Reggae
5Ms7TnzfvUT4FVFc2vR3CL,Alvaro Diaz;Rauw Alejandro,Homecoming Latin Party,Problemón,0,193013,False,0.729,0.737,2,-3.727,0,0.064,0.275,7.58e-06,0.137,0.369,91.99,4,reggae,Reggae
6wwT3PgG3eFuKCpxzjMJFs,Becky G;Burna Boy,Rotate,Rotate,60,201940,False,0.91,0.856,11,-2.082,0,0.157,0.0346,0.000223,0.0624,0.771,109.029,4,reggae,Reggae
0oCQuhmmHFK5yKUjRKLHFB,KAROL G;Bad Bunny,Noche de Halloween Latino,Ahora Me Llama,3,233293,True,0.652,0.577,7,-5.273,0,0.0373,0.00947,4.02e-05,0.0905,0.123,135.009,4,reggae,Reggae
1bHhB1E62CqbM3uVZVvaEl,Becky G,Bella Ciao,Bella Ciao,61,160177,False,0.667,0.754,9,-2.861,0,0.0715,0.214,0.0,0.0532,0.693,104.987,4,reggae,Reggae
4ITduRq3rgDD4nuG7hUpWY,J Balvin;Maria Becerra,Fiesta portatil,Qué Más Pues?,1,217361,False,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,4,reggae,Reggae
7lmeLXvVcpj2QbqgHjwB4G,Ñejo & Dalmata,Perreo en Halloween,Hoy Me Atrevo,2,208800,False,0.844,0.841,4,-6.671,0,0.138,0.156,3.68e-05,0.0501,0.831,97.996,4,reggae,Reggae
6Ars2LzSDBTk4XzIlMtqEK,Dhyo Haw,Daur Ulang,Kecewa,43,252750,False,0.675,0.589,7,-6.423,1,0.033,0.585,0.0,0.104,0.889,120.016,4,reggae,Reggae
62agzDjK1fD7WqKpjaLWKD,Jd Pantoja,Halloween 2022 Perreo Vol. 5,Error,0,230066,False,0.576,0.593,7,-8.091,1,0.216,0.762,0.00115,0.118,0.519,175.784,4,reggae,Reggae
4ZURDRMhL4AKlKMJbouGyM,Caparezza,10's Music Grandi Successi,Fuori Dal Tunnel,0,310266,False,0.853,0.717,7,-4.853,1,0.128,0.188,0.0,0.104,0.665,92.003,4,reggae,Reggae
45sGF1ECh24oYcaSZ4jBxz,Jhayco;Anuel AA,Fiesta portatil,Ley Seca,1,263666,False,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,reggae,Reggae
5MIrspiQcYqNVB5XARdf5l,Edson Gomes,Ao Vivo Em Salvador,Árvore. - Ao Vivo,45,309200,False,0.457,0.716,0,-9.17,1,0.208,0.173,4.7e-06,0.969,0.548,174.739,4,reggae,Reggae
6SR0dDuXH2vtgBfMLrivKV,Bob Marley & The Wailers,Exodus,One Love / People Get Ready - Medley,71,172933,False,0.67,0.516,10,-9.598,1,0.366,0.0673,0.0,0.0674,0.939,154.186,4,reggae,Reggae
0b5L58Bor5ic69eJQVUcsb,Sebastian Yatra,Reggeaton Imperdible,Traicionera,4,230280,False,0.779,0.675,11,-4.976,1,0.0485,0.138,0.0,0.105,0.63,91.006,4,reggae,Reggae
0MbQNJzr6ysEjjPbL75E4f,"Tito ""El Bambino"";Randy",Última Misión Reggaeton,Siente El Boom,0,188733,False,0.804,0.745,4,-5.805,0,0.0744,0.112,0.0,0.0925,0.512,95.024,4,reggae,Reggae
6sAKc56i3qGXq1Y8fniOnf,Anuel AA;KAROL G,Perreo en Halloween,Secreto,3,258799,False,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,4,reggae,Reggae
2o3x3qG1XgKutD5IZPTPgA,Justin Quiles;Robin Schulz,Brandneu Dance,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,reggae,Reggae
29PfVio5gxsc0ymzSXZArT,Guaynaa,Fiesta Reggaeton 2010s,Buyaka,1,153306,False,0.787,0.738,10,-4.649,0,0.261,0.187,0.0,0.0968,0.733,95.909,4,reggae,Reggae
2oiffhYxrg5NHiPDZubyqa,Daddy Yankee;Bad Bunny,Reggaeton Mix Perreito,X ÚLTIMA VEZ,2,192477,True,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,reggae,Reggae
2CTxO5tp2dOzehMnYFsSMD,Farin Urlaub,Endlich Urlaub!,Abschiedslied,36,208800,False,0.441,0.953,0,-3.033,1,0.116,0.00384,2.91e-05,0.841,0.683,198.012,4,ska,Reggae
6B9Tt7pm7ozGgROhZpe2C8,Reel Big Fish,"Fame, Fortune, And Fornication",Talk Dirty To Me,32,223093,False,0.672,0.804,6,-4.427,1,0.065,0.565,0.0,0.0667,0.938,79.059,4,ska,Reggae
3DqDKsXXFfk6wL7gUUCd0A,Broilers,Loco Hasta La Muerte,Cigarettes & Whiskey,33,207680,False,0.397,0.901,9,-5.458,1,0.0972,0.264,0.0,0.217,0.185,100.111,4,ska,Reggae
38NY49T4OlgIXjOSY1RKz8,Lars Frederiksen and the Bastards,Viking,1%,33,166466,False,0.331,0.992,4,-2.725,0,0.0749,0.000615,0.0,0.21,0.828,181.567,4,ska,Reggae
0hwZcTCXYNTY6zrpWpfmnU,Mad Caddies,Punk Rocksteady,Sorrow,34,208730,False,0.759,0.709,7,-5.392,1,0.0361,0.0912,9.76e-05,0.149,0.96,134.054,4,ska,Reggae
2B634EUgLutRUgCGpOA8ZV,La Portuaria,La Portuaria En Vivo,Nada Es Igual,35,190466,False,0.731,0.827,0,-8.837,1,0.0472,0.169,1.4e-06,0.91,0.557,115.716,4,ska,Reggae
0ODVokuVjcH5o2sPgWth5b,Divididos,Vengo Del Placard De Otro,"Ay, Que Dios Boludo",36,264520,False,0.408,0.798,7,-3.746,1,0.0333,0.000335,1.76e-06,0.121,0.499,138.285,4,ska,Reggae
1pj80TAvwjwOvwQnbeSfST,Streetlight Manifesto,The Hands That Thieve,Your Day Will Come,33,284080,False,0.42,0.75,11,-4.926,0,0.102,0.0731,0.0211,0.0562,0.622,131.837,4,ska,Reggae
2K6a1zQRxVh7lvvNf3gSCR,Pennywise,Unknown Road (2005 Remaster),It's Up To Me - 2005 Remaster,33,196026,False,0.25,0.997,4,-4.201,0,0.139,0.00626,0.0,0.408,0.184,174.998,4,ska,Reggae
1RDWiY1IHfMzXAhbBMYwb6,Kapanga,A 15 Cm De La Realidad,Amor Secreto,44,222426,False,0.54,0.803,0,-6.984,0,0.0476,0.00214,7.37e-06,0.052,0.725,141.497,4,ska,Reggae
2lgg5VzE1GUtmgxLz8r6u2,Millencolin,Same Old Tunes,Dance Craze,33,121373,False,0.333,0.875,0,-7.958,1,0.136,0.00256,0.0,0.242,0.615,128.254,4,ska,Reggae
1JlxQG0qBaEI2V1f0zkQLT,Kapanga,Lima,No Me Sueltes (Es Posible),48,235146,False,0.551,0.908,1,-5.619,1,0.0926,0.0167,0.0,0.345,0.77,153.99,4,ska,Reggae
4ztxuxo1SrGmORKz98gIRQ,Intoxicados,Otro Día en el Planeta Tierra,Transan,36,248679,False,0.627,0.49,9,-10.382,0,0.143,0.139,0.000228,0.385,0.426,83.963,4,ska,Reggae
6BAIhmfNjnLKqTayTyw1SN,Tim Armstrong,A Poets Life,Lady Demeter,30,146320,False,0.746,0.83,0,-5.709,1,0.0415,0.578,0.0015,0.333,0.971,89.974,4,ska,Reggae
7eXyZV2o5fB7rpjXfjYvnm,Lasse Stefanz,Kärlek & Rock 'n' Roll,Lycklig igen,33,163360,False,0.704,0.809,2,-7.171,1,0.0295,0.312,0.0,0.0576,0.967,142.067,4,ska,Reggae
51rCtjF9LYjaFDArUyv8jc,Los Auténticos Decadentes,En Vivo en el Palacio de los Deportes - 25 Aniversario,Somos - Vivo en el Palacio de los Deportes,34,204251,False,0.516,0.947,2,-4.478,1,0.209,0.14,0.0,0.967,0.597,120.661,4,ska,Reggae
14ub6WUYpvWRXMnZXPh4tv,Los Caligaris;Dr.Shenka,Circología,Luchamos por la Causa,40,150400,False,0.654,0.968,7,-3.286,0,0.118,0.136,0.0,0.115,0.913,171.89,4,ska,Reggae
1yG0BcaTX8lf9s1HisMeAL,Perikles;Anna Hertzman,Heta pojkars flickor,Jag kan inte andas utan dej,33,217160,False,0.548,0.632,7,-5.936,1,0.0249,0.582,0.0,0.111,0.481,89.986,4,ska,Reggae
209Qd0Mmb1w6yKF07DKPBp,Mad Caddies,Rock the Plank,Mary Melody,31,188933,False,0.467,0.903,11,-4.237,1,0.051,0.00596,1.62e-06,0.28,0.571,135.044,4,ska,Reggae
07EmSBY7syIism45UtBPZa,Sumo,Fiebre,Pinini Reggae,40,215280,False,0.853,0.475,8,-11.592,0,0.122,0.0163,1.4e-06,0.0998,0.962,101.811,4,ska,Reggae
6mRzGkoKCJKicK9eEph2xm,Lasse Stefanz,Rallarsväng (DeLuxe),Kalla det drömmar om du vill,35,161520,False,0.633,0.947,11,-4.909,1,0.0823,0.211,0.00415,0.319,0.785,91.965,4,ska,Reggae
3ZUhPIQEgbxfA3PKikcjJQ,Guachupé,El Club del Amigo,Troncos viejos,40,209960,False,0.729,0.669,9,-4.288,1,0.0266,0.0218,0.0,0.245,0.813,100.034,4,ska,Reggae
7KMxBakqV7SKVrS6qDv2yq,Soda Stereo,Sueño Stereo (Remastered),Pasos - Remasterizado 2007,39,233706,False,0.469,0.581,5,-10.358,1,0.0341,0.0626,0.0497,0.102,0.356,88.906,4,ska,Reggae
4nOTezy4NW6TNxyvZd724n,Los Miserables,Alegría y Subversión,La Cábala,36,212044,False,0.548,0.942,2,-4.994,1,0.0683,0.108,0.0,0.339,0.746,99.613,4,ska,Reggae
1TIsOOBDt8F9NCZuWgDqWr,Das Lumpenpack,Halbzeit (Live),Zwei - Live,38,184533,False,0.34,0.911,4,-3.868,1,0.0752,0.219,0.0,0.978,0.538,80.232,4,ska,Reggae
3RgEkU0pFALv7sQhPlaFLd,SLANDER;Ashley Drake,Halfway Down (with Ashley Drake),Halfway Down (with Ashley Drake),51,310400,False,0.447,0.575,10,-7.011,0,0.0517,0.0296,2.82e-06,0.105,0.158,149.996,4,dub,World/Other
7ht8B6G89HluBPiApVGtv4,Boogie T,Get Down The Clown,Get Down The Clown,26,211200,False,0.593,0.946,6,-2.753,1,0.327,0.0147,0.0691,0.328,0.35,149.993,4,dub,World/Other
1mOTkpuObmqNYrSxxsj9Ll,Barrington Levy,"Original Ragga Muffin, Pt. 1",On the Telephone,27,226246,False,0.817,0.438,9,-7.85,0,0.107,0.000859,0.00572,0.127,0.517,78.652,4,dub,World/Other
12h3MmGaan0abls3Xg1Mpy,Nightcall,Hymn,Hymn,37,306390,False,0.681,0.441,11,-11.442,0,0.0439,0.43,0.0636,0.117,0.0957,123.038,4,dub,World/Other
0tkwUKjhuBA5UuA95JY2bU,SVDDEN DEATH,VOYD Vol. 1.5,Behemoth VIP,53,114857,False,0.849,0.878,10,-0.072,0,0.33,0.0799,0.567,0.0302,0.564,139.879,4,dub,World/Other
1ucn3B55IQQcQ8PPHcFtDS,ILLENIUM;OEKIIN,ASCEND,All Together (with OEKIIN),42,238557,False,0.437,0.688,5,-5.315,1,0.0364,0.0656,0.0,0.156,0.193,130.114,4,dub,World/Other
20f06VeRkb2nqOwuV3eYik,DM Galaxy;Tyler Fiore,Paralyzed,Paralyzed,44,229776,False,0.539,0.871,9,-4.263,1,0.0549,0.0027,0.00338,0.16,0.144,140.015,4,dub,World/Other
19wt47erWf03RJaFe1lbLW,Rogue,Empires,Empires,46,249364,False,0.349,0.774,4,-6.312,1,0.0539,0.00187,0.000134,0.306,0.398,173.277,4,dub,World/Other
4PMc7HFiQfdGycjWzwwkIb,yetep;KLAXX;GLNNA,Damaged,Damaged,39,195949,False,0.334,0.772,2,-4.095,1,0.046,0.238,0.0,0.16,0.265,150.272,4,dub,World/Other
0ntQOeCxfO9wuGJXFv5D6d,MYRNE;JPB;Yung Fusion,Feels Right (Radio Edit),Feels Right,49,199187,False,0.447,0.948,9,-2.503,0,0.307,0.053,8.68e-05,0.882,0.677,89.928,4,dub,World/Other
6obkbpih6pYSgjPyoI75Xp,Shane & Shane,"Psalms, Vol. 2",Psalm 46 (Lord of Hosts),53,302817,False,0.435,0.458,1,-10.148,0,0.0332,0.05,0.0,0.0799,0.221,137.595,4,world-music,World/Other
5FQxCrphg2xjAhNzUXRQxc,Hillsong Worship,There Is More,Lettered Love - Live,40,222733,False,0.333,0.52,0,-9.746,1,0.0315,0.182,6.28e-06,0.673,0.259,91.983,4,world-music,World/Other
3jIdl5LURV3fJNmVSnDS74,Hillsong Worship,No Other Name,Heaven And Earth,37,302113,False,0.359,0.78,1,-5.685,0,0.0372,2.46e-05,0.0,0.738,0.26,151.939,4,world-music,World/Other
6jAAYLKxXPyeEoddXu6Gf7,Tenth Avenue North,The Struggle,Worn,50,244120,False,0.51,0.42,6,-8.014,1,0.0312,0.384,0.0,0.102,0.19,125.898,4,world-music,World/Other
5UKiOsxr7Q3NQT2LkyFt9n,Jesus Culture;Kim Walker-Smith,Living With A Fire (Live),Freedom - Live,52,391053,False,0.541,0.841,7,-5.29,1,0.0421,0.000179,0.0,0.938,0.277,124.005,4,world-music,World/Other
4TIL4sLUfgra7SbZgoO9SC,Hillsong Young & Free,Out Here On A Friday Where It Began,Song For His Presence - Live,37,470760,False,0.499,0.531,4,-10.022,1,0.0291,0.0106,0.0,0.247,0.139,104.026,4,world-music,World/Other
2eYJSfG4XE5M1PbcecUiMd,Planetshakers,Revival (Live),Way Truth Life - Live,43,200360,False,0.645,0.944,0,-5.451,1,0.0565,0.0133,0.0,0.667,0.396,99.971,4,world-music,World/Other
6hZQGrJlAQwrNnUyFkdO8r,for KING & COUNTRY;R3HAB,RELATE (R3HAB Remix),RELATE (R3HAB Remix),47,166666,False,0.651,0.887,10,-4.67,1,0.111,0.109,0.0,0.0765,0.238,107.991,4,world-music,World/Other
4PSITiLRcdZI5WyGlXAssT,Michael W. Smith,Worship Again,I Give You My Heart,41,205840,False,0.4,0.284,7,-11.616,1,0.0265,0.378,3.13e-05,0.55,0.236,82.544,4,world-music,World/Other
5GDtkgG9T1BDknHHyDtghv,Cory Asbury,The Father's House,The Father's House - Studio,62,253640,False,0.408,0.707,1,-5.4,1,0.0341,0.189,0.0,0.626,0.333,161.962,4,world-music,World/Other
1QmgrcZquzAfW1OMALh1yb,Lafayette Afro Rock Band,Malik,Conga - Remastered,19,301617,False,0.705,0.83,2,-9.266,1,0.0946,0.0659,0.00445,0.078,0.602,119.099,4,afrobeat,World/Other
188TDPhgzmi4Aul27nWlEf,The Bamboos,Tighten Up - Single,Tighten Up,18,230960,False,0.569,0.949,0,-4.694,1,0.0502,0.0224,0.862,0.0701,0.968,131.921,4,afrobeat,World/Other
