track_id,track_genre,genre,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13
6sAKc56i3qGXq1Y8fniOnf,reggae,Reggae,-92.93553,108.36496,21.78116,-1.3978432,-12.509335,-7.0194936,3.019221,-9.958902,-10.912107,0.76617604,-6.301953,0.38118967,3.6504984,96.848434,34.83379,19.788296,17.8191,17.864687,13.772233,11.779317,13.497942,12.355074,14.862091,12.52029,13.684209,12.866847,0.3280066,0.11616646,0.035079665,0.0026274908,-0.007368219,0.010099651,0.010936575,0.0071749887,0.00052711397,0.0078077554,0.010385224,-0.004842942,0.016712613
2o3x3qG1XgKutD5IZPTPgA,reggae,Reggae,-71.15559,86.96623,-0.4548149,12.826459,1.346413,9.7316,-1.8090259,-3.286514,2.6503065,-1.002705,-1.8364323,2.160589,-4.019077,116.08644,36.440983,24.384075,15.274842,13.529836,11.5116005,12.138722,10.046927,12.043591,10.0015955,10.369762,9.118059,8.141328,0.30033198,-0.015399983,-0.037005436,0.01795689,-0.018303549,0.005044913,0.0046933894,0.005359525,0.0097511085,0.0019101462,0.017795784,0.010793884,-0.007944954
29PfVio5gxsc0ymzSXZArT,reggae,Reggae,-69.55635,68.05215,-18.104816,14.127609,-7.291767,5.689577,-5.6540136,-5.6621675,-8.150882,-0.72872216,-1.1435134,6.8397403,1.5761169,86.057556,34.35618,41.492596,24.504158,18.188303,22.279642,15.841188,16.55272,14.200787,11.054523,12.73909,12.530412,13.181077,0.2760624,0.093908355,-0.0031791914,-0.0021558118,-0.025733303,0.017895104,0.0173234,0.01419975,0.0014495451,-0.013495091,0.0037928985,0.013507028,0.014865391
2oiffhYxrg5NHiPDZubyqa,reggae,Reggae,-186.07658,85.62586,15.334625,11.440293,4.3907557,0.23764719,3.1811142,-0.051510554,-18.980494,3.3462076,-1.447088,-4.8797174,-2.6822999,129.53636,42.21298,30.64727,20.493471,16.580738,18.187891,17.15279,14.323195,17.397068,17.724625,17.059767,12.98781,12.048728,0.41766995,0.07374515,0.012109797,0.029896928,0.014222148,0.007489417,-0.002966914,-0.0046173004,-0.0005501439,0.0058551216,4.6105575e-05,0.006999613,0.009153238
2CTxO5tp2dOzehMnYFsSMD,ska,Reggae,-207.22098,136.52353,-14.869985,40.530094,-12.684756,14.291965,-4.6528783,4.699234,-8.055185,-1.7788702,-3.1456091,-2.463123,-4.650166,85.72783,31.612377,15.735035,14.430216,13.950406,13.560005,10.714835,9.392544,9.252147,10.56482,8.833744,6.638069,7.699582,0.30290195,0.11945319,-0.015899427,0.051495727,-0.010624061,0.0090586785,-0.013001273,0.00548692,-0.013042896,-0.012722177,0.0043297964,-4.1772706e-05,-0.012019835
6B9Tt7pm7ozGgROhZpe2C8,ska,Reggae,-150.29225,84.0524,-6.347832,28.688568,11.168597,8.826002,5.600228,8.676897,3.162047,2.5386615,0.5116776,5.3548884,-4.516723,105.486404,28.411581,23.763607,15.470302,14.053718,9.826032,12.410186,9.392738,8.640109,7.747729,6.2315207,7.260313,6.8608375,0.37704667,0.10258718,-0.016685933,0.020776503,0.012163194,-0.011659745,-0.0051980773,0.0061353114,-0.002441058,-0.004412517,0.0058934074,0.0027597062,0.00854634
3DqDKsXXFfk6wL7gUUCd0A,ska,Reggae,-154.02556,102.073616,-6.4947424,14.789416,19.030474,-0.55637664,1.7259086,5.023827,-2.605144,2.3940418,-7.59362,0.60606396,-2.3534923,102.35442,36.83579,26.379839,17.818562,14.24744,16.74569,11.993994,12.2483425,9.589267,10.717232,8.728855,14.421439,9.063834,0.114528514,0.038552865,0.007738844,-0.002682872,0.021289587,-0.021256184,-0.029428037,0.0018391004,-0.007464803,0.008368448,0.005474135,-0.011653872,-0.011001667
38NY49T4OlgIXjOSY1RKz8,ska,Reggae,34.91165,70.394775,-8.977027,33.791046,2.6685185,10.3228,1.8476013,8.222235,0.13963087,6.223759,0.52380306,9.475884,-1.4516973,34.59192,16.071924,18.419258,11.075156,9.666946,7.7186565,7.957494,6.56467,6.791008,5.7334533,6.0363755,5.8211193,5.0484138,0.23288803,0.0127286855,0.03294584,-0.00848375,0.021499902,0.0010045848,-0.011793815,-0.013623805,-0.021480301,-0.007327772,-0.0019355422,-0.0068541863,0.00930443
0hwZcTCXYNTY6zrpWpfmnU,ska,Reggae,-173.43697,95.80106,-11.963665,3.5546067,-1.8119652,-4.016475,-11.59947,-5.6695995,-14.081553,-7.1133704,-10.5357,-12.061222,-10.402049,85.97029,35.00254,21.318594,21.21826,20.16583,14.867341,12.109346,12.434575,11.302493,11.842013,10.679842,10.87336,10.09669,0.4058834,0.093898974,-0.009610335,0.011922727,0.031386033,0.009810701,-0.011589621,-0.0041054585,-0.0012309396,-0.005797116,-0.01112674,-0.0029736185,-0.0033498253
2B634EUgLutRUgCGpOA8ZV,ska,Reggae,-209.90906,116.27211,10.606917,36.962208,6.831561,17.402262,0.23823652,8.003012,-7.617877,2.2565048,-0.9072054,3.4688354,-1.1503729,80.85124,30.68419,19.925318,12.913424,10.706274,10.189656,10.356635,8.346577,7.35582,7.4787636,7.089491,7.9191084,7.4401155,0.25793758,0.09820199,0.008666475,0.03345198,0.009966503,0.012492959,0.0049675144,0.005119364,-0.004945343,-0.0041190544,-0.0034612871,0.008502521,0.008288885
0ODVokuVjcH5o2sPgWth5b,ska,Reggae,-11.110846,67.66442,-43.46074,5.5087533,3.2425685,10.561707,-4.725706,4.3011274,4.9201417,10.1327915,2.5475285,-5.483927,-6.6882424,22.463737,15.283084,11.697968,7.9145,8.160124,6.8453074,7.36646,5.1763577,6.5263486,5.283044,6.083669,5.6906734,5.9917397,0.25657785,-0.017130734,-0.011972135,0.011193491,0.0017582469,-0.023031438,-0.0078569185,-0.007486582,0.00018535384,-0.0049166135,0.0039841905,-0.011876919,-0.008043195
1pj80TAvwjwOvwQnbeSfST,ska,Reggae,-128.5421,139.85468,-7.336855,24.52739,-0.1490726,9.175135,-0.11135638,7.768365,-14.056604,13.182101,0.549685,-0.8144068,-7.928312,47.15771,22.12221,17.144176,13.012006,11.40813,6.241676,8.244312,6.4290414,8.742624,6.5810523,7.5202737,6.3931756,5.7838507,0.11040438,-0.0050038924,-0.037321914,-0.020062905,-0.04076528,-0.005402589,0.003130461,-0.0017178627,-0.020652674,0.0063937292,-0.0024242136,-0.004271035,-0.005563144
2K6a1zQRxVh7lvvNf3gSCR,ska,Reggae,-106.35011,51.581184,-14.090557,38.166153,8.946374,16.343775,9.590999,3.975868,1.133722,-5.0468426,-5.265669,-4.718332,-7.8860564,153.40614,23.465025,23.292856,12.676053,9.919011,9.788825,8.563451,14.334301,6.6051226,7.649446,8.59945,7.340506,11.644066,0.47827622,0.024749413,-0.004450054,0.02258432,-0.0006147937,0.012789041,0.0034831811,0.0050772433,-0.0027959298,-0.0026561646,-0.006145455,-0.0016644226,0.0022602158
1RDWiY1IHfMzXAhbBMYwb6,ska,Reggae,-94.437805,71.47002,5.7842336,38.06576,15.804486,20.129532,15.196754,4.037632,8.467748,4.3013434,-2.343877,11.937978,-0.19034487,90.9916,26.44887,26.58971,15.499883,11.201632,11.116981,11.029372,8.988168,8.332309,7.1446443,7.62229,8.758007,7.0547113,0.35353494,0.07321377,-0.0070374254,0.040229723,0.015150557,0.027276656,0.0040440885,0.01016279,-0.00045348247,-0.0068681836,-3.6553334e-05,-0.0029301106,0.010941279
2lgg5VzE1GUtmgxLz8r6u2,ska,Reggae,-43.593193,69.06993,-8.597106,39.690723,9.49361,2.6432927,-1.6362424,7.47223,6.814926,5.077607,2.5087917,6.916317,-5.9925995,61.752068,20.017538,14.053265,16.581102,9.697658,7.9633784,7.327657,8.103725,8.667323,7.5532055,6.671395,6.9585967,6.8385363,0.38432977,0.05937006,-0.020023577,0.043009154,0.0013928635,0.007024718,-0.003094959,0.009128146,0.004751776,0.0037225222,0.0050535877,0.011046989,0.0013390052
1JlxQG0qBaEI2V1f0zkQLT,ska,Reggae,-42.636456,77.64302,-5.176593,37.974155,9.349139,15.467734,0.173719,6.54792,-2.9832797,7.6891613,2.5719864,4.317916,-4.8035135,69.59822,18.392654,22.314466,11.292642,8.643622,9.449935,7.7543526,9.775248,8.7019,6.6362042,8.210435,6.937905,6.7915373,0.3533639,0.06768191,-0.004335797,0.030672189,0.0012673896,-0.0078270435,0.002535253,0.00024594905,0.0052706865,0.024449708,0.004770144,-8.5559055e-05,0.0022510553
4ztxuxo1SrGmORKz98gIRQ,ska,Reggae,-171.61214,107.4241,-50.13532,35.022045,0.43740326,17.507944,-11.346559,-4.272754,-8.3041315,3.426772,3.5805748,2.0845494,-7.7678185,53.576416,36.858776,44.032604,15.494396,27.007729,16.450592,16.94121,15.373761,11.886928,11.060285,10.268677,8.60122,7.536838,0.034674026,0.027383436,-0.0055820537,0.03087123,0.03963324,-0.014597938,0.015393038,-0.007446619,0.00064640073,0.01643931,-0.0028441993,-0.004870036,-0.0015276856
6BAIhmfNjnLKqTayTyw1SN,ska,Reggae,-15.559609,93.41262,-9.623203,20.37498,0.62339664,6.50504,-0.2707852,-4.79598,-6.149294,-1.0062026,-7.9470873,0.10310416,-3.5969307,63.194283,23.775784,17.344952,13.558331,12.719975,11.21086,11.296047,9.079377,10.016096,8.497849,8.834562,7.9967475,7.401027,0.47918788,0.076231964,0.009794873,0.029787678,-0.0024161406,0.025176302,-0.0051471875,-0.027899439,-0.022506677,-0.0023136302,-0.017023297,0.0024469837,-0.01985735
7eXyZV2o5fB7rpjXfjYvnm,ska,Reggae,-110.02592,67.61982,-17.114983,19.640776,-4.448431,3.3468747,-1.1188864,4.006806,-6.3446784,5.6386104,-6.205985,6.7498474,3.8074396,95.25657,36.012405,19.478247,17.249638,17.017927,9.495532,9.3877945,12.732884,9.664209,10.257943,13.023637,9.427482,11.566965,0.34540087,0.102223426,-0.027465118,0.03234157,0.007427981,0.012400486,0.0030569204,0.021306569,-0.011967432,-0.00034284,0.004631065,0.0013257962,-0.004244174
51rCtjF9LYjaFDArUyv8jc,ska,Reggae,-18.968157,68.028046,-11.137763,10.743555,-5.785393,7.421909,-1.6547303,5.887077,1.7238449,4.2523704,-4.0330944,4.9713597,-5.048937,57.835014,20.96556,17.326279,16.91444,11.142635,9.838265,8.796071,7.250567,7.34872,6.9944906,6.9969106,6.52759,6.686429,0.17556538,-0.0021011112,0.040302366,0.03652401,0.018143857,0.004479103,-0.006790627,-0.0018693906,0.007787957,-0.0035901403,-0.0070636235,0.009927095,0.0017984859
14ub6WUYpvWRXMnZXPh4tv,ska,Reggae,-12.219636,78.67675,-2.5114138,24.63243,11.8378935,11.546708,-0.26656547,11.991271,-2.4681783,4.2654996,-1.6357926,3.8383906,-1.4833328,67.081795,27.70643,18.53073,13.423056,13.816383,10.3469515,9.532649,8.990578,7.718694,8.640471,7.2714496,7.2518387,6.9739394,0.57435143,0.07719353,0.009361198,0.0045846608,-0.020835256,0.01146912,-0.0054870998,-0.006173608,-0.017011838,-0.009845134,-0.012654969,-0.00519034,-0.0057481825
1yG0BcaTX8lf9s1HisMeAL,ska,Reggae,-124.66874,115.145195,5.7634487,25.79932,3.0968173,3.251913,3.32391,3.6162982,-8.498701,0.02456495,-6.5390534,2.4162388,-7.108902,85.50951,37.16545,17.965431,12.058163,13.544916,11.530894,10.4912815,9.439726,9.317438,10.405491,9.575883,7.4358845,7.983348,0.29514584,0.14275941,-0.004150116,0.032328583,0.023291815,-0.008166031,0.010070116,0.012547766,-0.00057868473,0.011090258,0.0009405886,0.00383662,-0.0034119012
209Qd0Mmb1w6yKF07DKPBp,ska,Reggae,-70.0313,40.788574,10.939399,28.433914,-1.8287119,7.7398744,1.0216624,7.0487366,-0.49468493,5.8888974,1.1017572,4.8097115,-1.8344779,131.57852,44.981102,18.048931,13.647658,11.259027,9.57881,9.355705,8.818736,7.1534996,6.421668,6.8297305,7.0507636,6.985422,0.3934312,0.046755742,-0.00026589134,0.0142213,-0.0046340865,0.011855865,0.00064267055,0.012437349,1.4074078e-05,0.0067719114,0.0018020355,0.0074436674,0.001915054
07EmSBY7syIism45UtBPZa,ska,Reggae,-263.45447,84.82624,25.050722,30.987484,13.004849,32.269066,-1.473559,13.693558,4.798539,1.7498285,0.37209088,4.732487,-1.3178409,129.08504,53.868053,35.989388,18.950598,15.752889,16.065336,11.576487,10.045881,8.065413,7.23865,8.379998,6.448112,7.326343,0.19210151,0.124620855,-0.03475136,0.036106,0.0085615385,0.021119528,0.011063784,0.008557154,0.009750806,0.008351739,0.005781902,-0.009243812,-0.0025140932
6mRzGkoKCJKicK9eEph2xm,ska,Reggae,-8.435084,92.813156,-4.5993733,22.520483,7.1639977,11.379594,2.1844075,10.815147,-5.8069773,-2.520963,-1.1074958,3.3754232,1.3773454,74.06169,21.448517,14.363959,10.898191,8.92996,7.688129,7.2815237,6.346371,7.401095,6.8275685,7.3502655,5.831629,5.423985,0.45006648,0.071587116,0.0029447256,0.013841705,-0.005264465,0.012792158,0.0018487917,0.0072759343,-0.011853067,-0.009234307,0.007416753,0.0088262055,0.012617126
3ZUhPIQEgbxfA3PKikcjJQ,ska,Reggae,-86.8323,82.90142,14.196292,30.00066,11.136909,5.609735,2.0712943,12.233455,6.2978477,3.942765,4.876521,4.7608194,2.3542144,98.428986,25.23154,21.168074,14.868753,13.869697,12.407689,14.410259,10.728407,13.754003,10.9618635,9.77866,9.386688,10.0493355,0.35917807,0.05402516,0.05220311,0.05236997,0.020424113,-0.0040023783,-0.0123542715,0.009431132,-0.0017784579,-0.021387286,0.0043400177,0.0052974904,-0.011938017
7KMxBakqV7SKVrS6qDv2yq,ska,Reggae,-348.38907,157.5616,39.459255,21.802507,5.8868737,-1.9986179,-3.1771395,0.23154017,0.5993337,2.0682526,3.9891608,6.568574,6.4259257,92.4214,48.577644,44.28331,23.966488,21.674059,23.460922,24.039513,20.778885,15.42761,11.23257,9.128817,10.266476,9.0552635,0.17848936,0.14770949,0.056679364,0.019791007,0.000101079146,0.009055943,0.01876686,0.00075902365,-0.009344197,0.0016282809,0.0015404196,0.001833496,0.016756693
4nOTezy4NW6TNxyvZd724n,ska,Reggae,-42.11749,132.19865,-48.279873,60.48886,-25.949059,36.765007,-15.66729,17.380878,-7.6589293,3.0622025,0.30504265,-2.7986677,1.8309394,58.849045,24.181934,16.685057,12.4299755,11.5009365,12.158426,12.520454,9.895494,9.991927,8.644122,10.326896,8.926801,8.761008,0.35926655,0.12549105,-0.04803738,0.060751323,-0.014882486,0.016864927,0.0076416107,0.0068365517,0.001338352,-0.007318905,0.019354962,-0.010352008,0.011355425
1TIsOOBDt8F9NCZuWgDqWr,ska,Reggae,-8.502519,62.63987,-29.121927,-1.9878542,2.2987967,9.550821,-7.4272413,6.7194104,0.5732422,1.867038,-2.39505,-2.1733844,-5.508919,106.71717,21.434263,28.594463,20.13494,17.527859,9.233795,9.45519,10.572217,8.468065,8.252717,7.1978884,6.185956,6.9346614,0.40320075,0.055500865,-0.0037394678,0.021084685,-0.008472875,0.01605328,-0.02130479,-0.0123927,-0.009656332,-0.012354378,-0.0018108895,-0.006583416,-0.022636613
3RgEkU0pFALv7sQhPlaFLd,dub,World/Other,-305.87244,164.14351,30.760912,22.928932,0.99690515,-6.6029425,-5.4123163,-7.9158106,-19.12009,-9.3317375,-11.112627,-10.74741,-8.153391,86.04742,46.25391,31.406319,18.987926,16.347633,12.860906,10.054728,9.4869175,12.297656,10.126468,8.24597,8.694437,13.031051,0.082371056,-0.06082096,-0.040114153,0.052116044,0.042398885,-0.0091330465,0.0044482145,0.00030487461,-0.0033049583,-0.016388277,0.011960418,-0.008112617,-0.01176739
7ht8B6G89HluBPiApVGtv4,dub,World/Other,1.5414752,75.12808,-8.486924,17.039608,2.3980236,0.39524296,-16.565542,-11.398161,-21.125229,-12.066701,-11.064595,-0.6031478,-2.0650399,45.091885,32.356216,18.143747,12.574723,10.3607235,11.51516,11.184374,9.479659,8.193815,9.53436,8.582253,6.686597,6.831775,0.077309966,0.040462535,0.011908021,-0.0030164674,0.0068072625,-0.0030815578,-0.010286449,-0.005677279,-0.017073745,0.0046414337,-0.01218627,0.012072017,-0.0019590654
1mOTkpuObmqNYrSxxsj9Ll,dub,World/Other,-150.50319,81.883125,17.52385,29.274817,14.304872,14.82967,5.5886927,17.292316,-3.1790533,5.3646245,3.1536155,6.1627393,0.34122875,105.85631,37.905582,27.997362,20.64772,15.828542,14.33142,13.106562,11.414388,9.528306,8.279796,8.629695,8.91587,7.407137,0.40238905,0.06189968,0.035345674,0.034896255,0.016757876,0.021598833,0.005315324,0.00822086,0.0018192763,0.00587412,-0.003428036,-0.002070492,-0.0055622975
12h3MmGaan0abls3Xg1Mpy,dub,World/Other,-334.6031,177.65675,68.132225,32.224625,22.756063,16.152071,13.171989,9.017139,5.475714,4.791869,7.504414,12.369759,14.783634,70.81444,35.067112,41.07584,21.639034,10.489429,8.592687,6.2673497,4.5718727,4.461475,4.4330597,4.733877,5.9358716,7.754921,0.23137979,0.16092977,-0.005194549,0.008889763,0.013018033,0.008852154,0.003852874,-1.2559418e-06,0.0009441084,0.00097159075,0.005073491,0.0014504803,0.0055720587
0tkwUKjhuBA5UuA95JY2bU,dub,World/Other,-49.025784,81.70295,7.0655084,39.542103,-0.34407842,10.873556,-2.4942966,-0.64072716,1.265055,0.21058631,-4.4937673,0.59160733,-5.004631,83.07679,47.57792,39.86403,19.163422,16.124884,14.147119,15.916815,10.5486145,10.897419,8.479542,10.399391,7.8004394,6.932161,0.15941972,-0.06753273,0.013931124,0.014918017,0.0119481925,0.0013890887,-0.00036706423,0.0022068704,0.0019412971,0.011653525,0.021518284,0.006678934,-0.004945566
1ucn3B55IQQcQ8PPHcFtDS,dub,World/Other,-196.01024,152.82597,13.715476,21.32199,20.924013,6.2952423,-1.3960752,12.614875,10.851702,3.3648195,0.4651229,5.6570187,0.116765544,112.63702,66.77281,23.171204,20.870272,15.873414,12.074491,11.15211,9.7270355,10.10953,9.912152,6.611134,8.01683,10.013508,0.36814132,0.06323284,0.0056530447,-0.0027859868,-0.0053624753,0.026354829,-0.012723835,0.01786248,0.008576053,0.007954028,0.011032989,0.0032611403,-0.011958986
20f06VeRkb2nqOwuV3eYik,dub,World/Other,-100.95589,109.91885,7.351453,24.28334,4.112394,7.435357,-4.766375,3.5875869,-10.068197,-0.92257285,-5.7339387,-0.92931825,-5.014507,107.727,34.300716,16.203852,10.513888,10.566902,9.922233,10.380432,7.3862844,9.2221,11.115275,8.01627,9.382904,8.690302,0.27111325,0.046571244,-0.008332154,-0.009689979,-0.025139691,0.00094114366,-0.0075150155,-0.0050622467,-0.008655974,0.0042295475,-0.02855426,-0.0046192673,-0.011454561
19wt47erWf03RJaFe1lbLW,dub,World/Other,-52.959007,91.686844,-20.857725,14.620213,11.689802,-0.8909615,1.3494998,6.696312,-1.0144973,3.7986126,-3.977198,0.27792576,-4.650993,72.83334,57.089493,38.795876,17.671858,13.528828,15.665554,11.144006,9.696901,9.303906,8.57069,9.160504,7.7979746,7.328924,0.3298791,0.055574063,-0.027335824,0.03518068,0.012336481,-0.005387452,-0.003041142,-0.015111851,-0.003831766,0.011575325,0.0012194779,-0.00054521975,-0.0085841855
4PMc7HFiQfdGycjWzwwkIb,dub,World/Other,-100.71454,105.91226,2.7079167,26.040007,3.4734604,7.7636023,-2.3631806,-4.5443816,-9.355322,-8.408718,-7.1382847,-2.2260802,1.9758943,94.54546,43.738415,19.95048,13.823283,17.465431,12.042345,8.990221,10.4011755,9.819247,8.958986,8.229041,9.11752,8.909576,0.3198237,0.047224022,-0.0014317663,0.032296125,0.0034254475,-0.025315637,0.004866913,-0.01427951,0.005721366,-0.003313978,-0.010298418,-0.0084783835,-0.016901093
0ntQOeCxfO9wuGJXFv5D6d,dub,World/Other,-76.96088,146.72223,-19.49937,15.528636,-2.238959,4.3908973,0.74163306,4.482258,-4.4946294,3.480753,-7.1662025,0.8207988,-0.49660546,74.369286,38.907585,25.751823,29.52348,18.642712,17.976076,14.677935,15.014468,9.3430605,9.981803,10.7476635,7.4762816,8.376241,0.35275897,0.035838563,0.009504625,0.067366175,0.0014282513,0.00756265,-0.0057547446,0.011145589,-0.009122061,0.0013352924,0.0006140275,-0.00219618,-0.009097402
6obkbpih6pYSgjPyoI75Xp,world-music,World/Other,-300.7781,109.97177,18.584135,9.199311,-3.072416,2.6492434,-8.085101,-11.886713,-14.789789,-9.840206,-10.509548,-5.4592814,-11.286548,120.47612,42.066082,28.285475,16.674593,14.095682,10.608237,11.518739,9.856379,11.290384,9.988393,8.188019,7.0336695,7.537462,0.29874575,0.10181896,-0.0142241735,0.0010389544,0.004542295,0.0045986883,-0.014733436,-0.029842744,-0.0135975825,-0.0015668529,-0.011157174,-0.0022361814,-0.009168791
5FQxCrphg2xjAhNzUXRQxc,world-music,World/Other,-224.58597,170.93193,8.102041,-15.111785,7.8449445,3.11747,-6.017579,-2.8375452,-4.271371,-3.210059,-10.658273,-6.6371374,-6.9300566,81.826126,52.705563,31.378124,13.214125,11.438032,13.477398,9.245894,7.468055,9.659469,8.915243,8.3524,7.3293786,7.144151,0.16939104,0.134208,-0.0014723492,-0.007396568,0.0048944233,-0.011067353,-0.0040162685,0.00010103486,-0.011569004,-0.009035005,-0.0058666235,-0.01543335,-0.012981811
3jIdl5LURV3fJNmVSnDS74,world-music,World/Other,-10.608062,69.04316,-0.47607535,26.27208,4.5878205,8.717513,-0.77718866,11.711518,2.011591,6.2611785,-0.5774341,5.8974657,1.3513002,58.178158,20.120743,18.19558,13.211733,8.663188,8.862368,7.7889724,7.520744,6.8493886,6.5416255,6.6455207,6.8644953,7.2894664,0.24001062,0.030145438,0.042692106,0.019906558,0.022109078,0.028205875,-0.0037866225,0.0002927684,-0.009251364,0.002781355,0.0066982238,0.020274334,0.017007913
6jAAYLKxXPyeEoddXu6Gf7,world-music,World/Other,-230.81155,140.28766,-19.989475,9.839818,-0.6890975,-10.337601,-16.359549,-9.215805,-8.265146,-4.4657817,-9.764224,-10.288854,-8.578484,85.586,53.170452,19.810703,17.112226,14.908528,11.56559,9.56111,11.078011,9.313814,8.11132,8.810055,8.32334,11.071907,0.47981006,0.096874356,-0.0127843805,0.03415329,0.007362508,-0.025353735,-0.005708014,0.0068715233,-0.0039572753,-0.025904635,-0.015455828,0.009509931,-0.031250563
5UKiOsxr7Q3NQT2LkyFt9n,world-music,World/Other,-45.28525,85.0917,-12.798221,17.483568,9.371005,11.31806,-1.215487,7.826654,6.2388105,10.92846,6.2320385,11.254467,7.076689,82.93772,22.859694,17.905762,11.308151,8.752517,8.235244,6.260932,6.18725,5.0942454,5.3439965,5.070662,6.200296,5.202346,0.28831822,0.1267634,-0.019116024,0.0058765365,0.0033972408,0.007326862,-0.0055328547,0.001114002,-0.0019921414,0.00010048199,0.007932074,0.008640369,0.0063601523
4TIL4sLUfgra7SbZgoO9SC,world-music,World/Other,-249.77446,98.94938,9.663492,24.562439,14.249204,11.978924,3.3504024,5.1879897,1.0906559,-0.96154684,-8.984369,-0.10157587,-5.3667274,77.28542,33.638187,20.618446,13.915732,11.159156,10.842664,8.417806,8.276038,8.152389,7.440445,8.366045,7.093625,8.100508,0.397847,0.063925974,-0.012612675,0.02191192,0.003190702,8.115163e-05,0.004737168,-0.0061743613,-0.022232203,-0.011509643,-0.02087627,-0.0066908794,-0.009807299
2eYJSfG4XE5M1PbcecUiMd,world-music,World/Other,-16.328995,65.95833,5.5400405,27.442562,-0.47729418,13.507172,-0.6275424,12.041536,2.111509,8.61825,-1.72641,3.646454,0.09094985,58.4394,30.956656,22.037998,17.07338,12.679742,9.488289,9.5564165,8.124865,7.932591,7.8313103,7.1867523,7.2720633,6.9207883,0.3462736,0.019126924,-0.009397771,0.012772345,0.010047312,0.012816267,-0.0023591025,0.0068741157,0.0007847219,0.015143809,-0.007144023,0.007978467,0.0036922705
6hZQGrJlAQwrNnUyFkdO8r,world-music,World/Other,-129.00063,145.7677,17.850185,11.422246,13.496898,11.2830105,-1.5894523,2.565666,-6.2123294,4.4034457,5.488246,3.2164965,0.7733176,95.81019,54.822407,21.795458,22.542055,13.708936,11.981418,10.503028,12.979591,9.141403,10.926522,8.368647,7.688377,7.559673,0.26914722,0.1824738,-0.035975713,0.026719185,0.0049585765,0.0015265333,0.003653814,0.004672436,0.005193682,0.0027439764,0.016171353,0.008974574,0.0023867264
4PSITiLRcdZI5WyGlXAssT,world-music,World/Other,-295.0171,115.40268,12.687373,15.954788,0.6811727,-4.723568,-4.6415253,-3.109585,-13.278242,-0.05176079,-11.382623,-10.7375345,-10.4486265,98.35523,37.82635,26.918106,15.378404,13.849051,9.886343,9.785468,7.5785556,12.296612,10.303921,6.4920692,6.772298,7.1630726,0.1957814,0.038673628,-0.053523738,0.019283796,-0.016092787,-0.017338626,-0.009055707,-0.011989314,-0.003959102,-0.003378901,0.0017910136,-0.00627421,-0.031038295
5GDtkgG9T1BDknHHyDtghv,world-music,World/Other,-77.895935,100.54504,6.028075,23.430317,11.616324,14.034616,0.65019166,-1.7895795,-2.2327502,1.8193601,-5.257108,2.1413412,-3.973768,110.8518,32.245255,16.364182,12.758176,10.070494,11.049409,8.210766,8.1872225,6.606684,7.2554383,8.386456,7.754249,7.7536106,0.34455308,0.07543014,0.007158234,0.002002161,0.021644255,-0.0030666534,0.015841585,-0.020937974,-0.0004988514,0.0016600773,-0.021549525,0.0094455015,-0.0068860734
1QmgrcZquzAfW1OMALh1yb,afrobeat,World/Other,-146.29509,121.19935,-11.907666,23.65164,2.9812808,8.795162,-1.1136416,9.784386,-3.0747094,4.93733,5.7581005,10.5560875,5.584213,102.475006,30.008863,26.755596,17.823608,13.605748,9.451983,11.163625,8.028995,9.135746,7.910259,7.4261503,8.292649,8.599694,0.20005426,0.07939452,-0.0008288109,0.008467545,0.005241897,-0.0045988145,-0.0045169475,0.0013179838,0.011614621,0.011143252,0.0121857645,-0.0004282972,-0.0012283148
188TDPhgzmi4Aul27nWlEf,afrobeat,World/Other,-147.40881,68.75327,28.63214,38.931515,23.419834,31.421875,-4.4558387,14.6629095,-1.5576483,0.6013952,-2.0673048,6.3909554,-5.15984,86.91746,34.638817,32.102417,17.382465,11.506732,9.653292,7.8874755,10.502531,8.213779,8.1319275,7.792399,5.61699,5.2106524,0.48039076,0.10253049,-0.014026713,0.032487165,0.0051038717,0.014215396,-0.0025385984,0.008964982,-0.013118257,-0.001899049,-0.0022133202,0.011021309,-0.0031707818
3ZucFCxCGG9Jv1xuPJQF6t,afrobeat,World/Other,-99.610855,43.93941,-22.578865,5.548339,-21.781488,0.37706044,-11.472334,-6.7334175,-9.786781,-1.332635,-10.811661,-2.3440108,-3.9931054,91.304436,34.252365,25.801714,19.186531,17.907463,13.896392,13.186349,14.14534,12.845658,12.2282,13.233921,11.333995,10.493112,0.37903646,0.05141814,-0.03310396,0.0108585,-0.011637482,-1.4887506e-05,-0.020369222,-0.004076828,-0.001988653,0.0027187143,-0.006741162,0.0028969464,-0.0016667732
